JobNumber,JobDescription,Master_Controllers,Field_Controllers,Sensors,Panels,Software,Computers,HO02,HO03,HO04,HO05,HO06,HO07,HO08,HO09,HO10,HO11,HO12
161700B,Estee Lauder-Compressor/Dryer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161800B,SGU Sensors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162000B,LeFrak Cntrl Plant Comm Wiring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162300B,HSS Dana  1 Floor AHU Replace,0.0,369.0,252.82,79.89,0.0,0.0,620.59,139.06,1073.55,637.4,0.0,0.0,0.0,0.0,1847.39,0.0,0.0
162500B,"HHC Floors 2, 3, 5",0.0,40113.74,17169.36,0.0,0.0,0.0,2285.72,1522.32,3657.44,4176.17,0.0,0.0,0.0,390.83,0.0,4091.91,0.0
162600B,American Airlines Theater,0.0,0.0,0.0,159.78,0.0,0.0,7607.06,0.0,0.0,893.49,0.0,0.0,0.0,1336.49,440.58,0.0,0.0
162700B,345 Park - Reheat Valves,0.0,4748.62,3776.89,86.98,0.0,0.0,0.0,0.0,1911.2,929.62,0.0,0.0,0.0,0.0,4315.13,0.0,0.0
162800B,Rudin 345 Park BMS Wire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162900B,345 Park-BMS wire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163000B,230 PAS-Wireless Rptrs/TempSen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163100B,Huntington Boiler replacements,0.0,0.0,107.08,0.0,0.0,0.0,1101.38,0.0,1725.81,0.0,0.0,0.0,0.0,0.0,4774.16,0.0,0.0
163200B,Westbrook Partners - 38th fl,0.0,2337.61,1356.02,189.79,0.0,0.0,620.4,254.61,685.82,1146.48,0.0,0.0,0.0,471.76,0.0,0.0,0.0
163300B,Mt.Sinai-Room Press.Monitoring,2874.83,2057.04,2737.27,0.0,0.0,0.0,548.18,0.0,1912.7,171.37,0.0,0.0,0.0,4499.06,2311.33,0.0,0.0
163500B,Metropolitan Hospital LGBT,1767.02,3895.38,15999.629999999997,1800.68,0.0,0.0,4921.03,385.46,6699.21,14201.49,0.0,0.0,0.0,2994.37,0.0,1802.8,6211.43
163800B,SGU Alumni-Bourne Lighting,3534.04,1839.12,0.0,0.0,0.0,0.0,1376.88,706.6,0.0,107.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163900B,City Spire Prebuilt Ste 17th f,2940.68,1558.01,389.56,102.81,0.0,0.0,1416.55,89.82,440.36,2001.06,0.0,0.0,0.0,770.9,0.0,457.92,0.0
164100B,500 Park-BCX  Upgrade,6063.86,0.0,583.63,0.0,0.0,0.0,0.0,0.0,2053.34,762.54,0.0,0.0,0.0,0.0,437.49,0.0,0.0
164200B,80-97 Cypress Avenue BMS,1788.57,3115.74,5433.320000000001,0.0,0.0,0.0,8512.01,507.72,6468.36,9929.88,0.0,0.0,0.0,4453.12,7637.65,0.0,0.0
164300B,Tamares Chiller Plant upgrade,2305.58,0.0,0.0,0.0,0.0,0.0,310.2,0.0,322.71,2152.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164400B,11 West 42nd Street,1888.41,2304.81,0.0,0.0,0.0,0.0,550.76,0.0,2942.18,2646.76,0.0,0.0,0.0,1418.78,0.0,0.0,0.0
164500B,ESRT Boiler Room CO Detector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.93,65.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164600B,DIA: Chelsea Reno - 4th FL,3209.6,0.0,1130.72,205.62,46.69,0.0,1121.05,345.48,1388.74,1126.2,0.0,177.93,0.0,1253.89,0.0,0.0,0.0
164900B,Hines 499 Parks Ave-CW Return,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.73,362.38,362.43,0.0
165100B,Rudin-3 VFDs Fire Alarm Tie-In,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.26
165200B,2050 Grand Concourse,2821.51,2512.03,7658.51,796.42,2530.1000000000004,0.9328562499999999,4629.4,424.62,10003.81,14034.11,0.0,1273.91,0.0,8412.32,0.0,0.0,0.0
165300B,CBRE- 444 Madison Ave- 42nd FL,918.63,1558.01,3982.3999999999996,0.0,0.0,0.0,736.71,67.0,4375.78,2410.39,291.13,0.0,0.0,1212.04,1834.3,341.56,561.36
165400B,32 Old Slip-Indoor Air Quality,1679.8,0.0,0.0,173.96,0.0,0.0,35.36,0.0,249.99,1027.33,0.0,0.0,0.0,137.65,457.29,0.0,0.0
165500B,Estee Lauder AC-72 Cream lab 5,3559.29,1349.49,1317.49,0.0,0.0,0.0,606.92,0.0,1784.92,0.0,0.0,0.0,0.0,0.0,3475.33,0.0,194.95
165600B,Payson House Chiller Rplcmnt,1828.38,5759.37,23257.75,576.75,0.0,0.0,5017.66,0.0,7963.77,8947.73,0.0,421.13,0.0,7629.17,13645.08,0.0,2068.97
165700B,USPS 50 Rock Plaza,1516.63,0.0,2603.82,189.79,1197.63,0.0,1506.2,0.0,1395.13,5194.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165800B,RXR 32 Old Slip 17th FL,0.0,8724.8,4118.82,0.0,0.0,0.0,1633.71,121.96,879.35,2606.3,0.0,0.0,0.0,1513.25,0.0,0.0,0.0
165900B,"1500 Broadway - CLr, 1st & 15",0.0,992.5899999999999,3232.8599999999997,163.26,0.0,0.0,2306.59,347.33,1945.69,4800.29,0.0,0.0,0.0,3283.87,0.0,0.0,280.38
166000B,IBM Learning Center SE Upgrade,0.0,0.0,0.0,0.0,0.0,0.0,6771.78,0.0,0.0,0.0,0.0,0.0,0.0,953.22,0.0,0.0,0.0
166100B,Policy Genius-RXR-32 old slip,5758.0,36870.93,18586.480000000003,3077.6,1322.82,0.67975,3409.07,2950.98,14392.24,16715.75,0.0,0.0,0.0,8860.28,3729.81,450.7,0.0
166300B,405 Lexington Ave. 47th fl,1604.8,0.0,546.52,102.81,0.0,0.0,310.2,62.51,249.96,1082.19,0.0,0.0,0.0,1120.76,1191.28,0.0,0.0
166400B,Disney - 2nd floor,0.0,0.0,1503.2800000000002,0.0,0.0,0.0,620.4,0.0,0.0,2611.78,0.0,0.0,0.0,1501.22,0.0,0.0,0.0
166500B,40 E 52nd St. C02 Sensors,0.0,0.0,1181.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.44,0.0,0.0
166600B,Gotham Center VFDs,0.0,0.0,17226.02,0.0,0.0,0.0,0.0,0.0,0.0,1039.94,0.0,0.0,0.0,333.39,0.0,0.0,0.0
166700B,Lefrak Globe Valve Replacement,0.0,0.0,9839.29,0.0,0.0,0.0,150.63,0.0,317.24,291.69,0.0,0.0,0.0,0.0,1080.36,0.0,0.0
166800B,City Spire -20 fl,0.0,0.0,0.0,0.0,0.0,0.0,447.5,0.0,586.28,2142.95,0.0,0.0,0.0,1958.48,0.0,225.35,0.0
166900B,230 PAS - Units 9E & 11E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.96,58.34,0.0,0.0,0.0,236.79,0.0,0.0,0.0
167000B,Cityspire -12 FL,0.0,3561.17,1176.8500000000001,0.0,0.0,0.0,1492.16,0.0,0.0,2801.06,0.0,0.0,0.0,2294.47,0.0,901.4,0.0
167100B,CBRE - 23rd Fl,2019.33,0.0,144.1,0.0,0.0,0.0,1523.19,0.0,1293.04,2399.09,0.0,0.0,0.0,2131.93,387.73,0.0,0.0
167200B,Neue Galerie,1819.75,1480.38,10964.34,326.52,0.0,0.0,4161.09,613.59,2371.45,6967.12,0.0,554.0,0.0,4827.89,5165.16,0.0,0.0
167300B,45 Rockefeller Plz-Upper Stack,4325.0,1118.04,16207.169999999998,471.69,0.0,0.0,3627.32,2314.64,5150.07,10948.46,0.0,2168.41,0.0,14234.45,9575.65,0.0,0.0
167500B,Tamares Newsguild - 1500 BRWY,0.0,458.54,102.32,0.0,0.0,0.0,873.74,0.0,238.11,1922.0,0.0,0.0,0.0,671.12,0.0,0.0,0.0
167600B,200 W 60th St,0.0,0.0,4067.49,0.0,0.0,0.0,6715.4,301.74,0.0,2719.87,0.0,0.0,0.0,5477.49,19992.93,0.0,297.81
167700B,375 Hudson-Atrium Smoke Ctrl,0.0,731.1,972.26,0.0,0.0,0.0,1624.85,0.0,787.8,1783.9,0.0,0.0,0.0,336.72,1744.78,0.0,0.0
167800B,11 West 42nd St-2nd FL,1643.73,11726.78,5479.650000000001,0.0,0.0,0.0,473.24,442.67,2712.15,9034.88,0.0,0.0,0.0,8185.35,3379.6,3830.95,0.0
167900B,RXR 32 Old Slip - Fuel Oil Sys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.94,511.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168100B,74 Trinity-12th Floor,0.0,5107.43,3858.21,0.0,0.0,0.0,444.37,0.0,2347.31,2755.55,0.0,0.0,0.0,1778.52,0.0,0.0,0.0
168200B,Estee Lauder CDLM-G LAB-ac18,1639.96,634.87,32.11,0.0,0.0,0.0,905.06,505.29,1097.0,0.0,0.0,845.04,0.0,115.29,1413.71,0.0,0.0
168300B,375 Hudson-FSD MNTRNG FL 7-18,0.0,0.0,2198.84,266.07,0.0,0.0,129.32,1908.48,686.57,2531.41,0.0,0.0,0.0,3274.93,4962.48,0.0,0.0
168400B,HSS-9th Fl OR 10,0.0,0.0,1144.48,0.0,0.0,0.0,2976.84,88.3,675.04,1465.36,0.0,0.0,0.0,2450.22,339.28,0.0,0.0
168500B,HSS-One East River Pl. Chiller,1767.02,703.81,84.81,0.0,0.0,0.0,410.55,182.97,871.86,3139.04,0.0,0.0,0.0,829.78,376.07,0.0,0.0
168600B,City Spire 156 W56th Street,0.0,222.57,1923.5900000000001,0.0,0.0,0.0,1859.04,176.59,1268.96,5045.95,0.0,0.0,0.0,5721.06,0.0,225.35,0.0
168800B,345 Park - Button Sensor,0.0,0.0,360.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168900B,Discovery-230 PAS-Kitchen,1767.02,19561.06,26642.29,1652.79,0.0,0.0,7114.57,1714.73,42631.7,25565.13,0.0,3268.39,0.0,48820.05,19731.75,750.06,2549.91
169000B,LifeStance 110 E60th St. Suite,0.0,749.93,372.27,0.0,0.0,0.0,707.39,0.0,393.91,1037.12,0.0,0.0,0.0,0.0,1220.11,0.0,0.0
169100B,SGU-Additonal Sensors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169200B,LEFRAK 34TH FL PNEUMATIC VALVE,0.0,0.0,7550.34,0.0,0.0,0.0,0.0,0.0,832.76,1316.25,0.0,0.0,0.0,118.54,6211.98,0.0,0.0
169300B,Lefrak Central Plant Chiller,0.0,0.0,0.0,0.0,0.0,0.0,301.27,0.0,456.63,350.02,0.0,0.0,0.0,0.0,270.04,0.0,0.0
169400B,Nantum for 345 Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2783.29,0.0,0.0,337.25,0.0,0.0,0.0,0.0,0.0
169500B,74 Trinity - 18th Floor,0.0,3571.89,4858.58,174.32,0.0,0.0,1051.74,136.05,1882.34,5093.47,0.0,0.0,0.0,3757.87,656.54,1577.45,0.0
169600B,11 W 42ND - ELEVATOR MIMIC,0.0,0.0,0.0,0.0,1322.82,0.762825,0.0,0.0,114.16,996.96,0.0,0.0,0.0,0.0,387.73,0.0,0.0
169700B,Urban Space - Food Hall,0.0,982.8,241.07,205.62,0.0,0.0,3844.91,110.37,2474.28,12610.0,0.0,0.0,0.0,1367.95,5514.3,0.0,0.0
169800B,30 Rock Kitchen Exhaust-Con,0.0,0.0,7599.33,0.0,0.0,0.0,4062.34,176.59,2345.69,4567.96,0.0,0.0,0.0,1671.42,6211.91,0.0,0.0
169900B,345 Park - AS for Bacnet,1919.33,0.0,0.0,102.81,0.0,0.0,0.0,0.0,716.64,0.0,0.0,0.0,0.0,0.0,362.38,0.0,0.0
170000B,50 Water St - 4th FL Project,0.0,1874.83,9595.42,0.0,0.0,0.0,324.53,132.0,4097.09,886.06,0.0,0.0,0.0,5932.47,3770.34,2533.13,0.0
170200B,UBS-9th FL Grab n Go,0.0,342.8,2041.25,89.81,0.0,0.7413124999999999,1229.2,132.45,726.94,1402.14,0.0,0.0,0.0,1914.35,0.0,0.0,0.0
170300B,375 Hudson--Publicis- Bathroom,0.0,0.0,244.75,0.0,0.0,0.0,34.43,0.0,249.96,1152.14,0.0,0.0,0.0,293.06,1112.49,0.0,0.0
170400B,Discovery 230  PAS- ERV,0.0,20860.47,24198.680000000004,2014.92,0.0,0.0,1562.79,2433.8,8612.84,11784.56,0.0,0.0,0.0,12522.5,5151.21,0.0,0.0
170500B,HSS - Uniondale Chillers,1767.02,1132.98,3323.7,174.32,0.0,0.0,1266.89,126.85,1620.85,4844.9,0.0,0.0,0.0,2514.27,7012.06,500.04,0.0
170600B,Lefrak Workstation Relocate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170700B,UBS-Ultra Sonic Flow Meter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.32,495.47,0.0,0.0,0.0,474.2,0.0,0.0,0.0
170800B,LIU Veterinary Learning Center,6626.68,4703.54,23287.56,566.58,0.0,0.0,6471.09,1428.6,16935.83,23307.46,0.0,1241.98,0.0,5287.2,179369.26,0.0,8833.83
171000B,11 West 42nd St - NPR demo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.7,0.0,0.0,0.0,0.0,167.44,0.0,0.0
171100B,Mt. Sinai Ann 26th FL Vivarium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171200B,Elefterakis 80 Pine St 38th FL,0.0,0.0,2691.24,0.0,0.0,0.0,1705.27,0.0,675.04,2948.17,0.0,0.0,0.0,1877.17,1742.08,0.0,285.54
171300B,SGU-Taylor Hall Adtnl Sensors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171400B,SGU Replacement Sensors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171500B,RENO OF  A. Schwartzman,0.0,937.41,402.03,0.0,0.0,0.0,247.52,0.0,1131.34,361.74,0.0,0.0,0.0,542.24,705.36,0.0,0.0
171600B,St. Joseph Lab Hum Sensors,0.0,0.0,110.09,0.0,0.0,0.0,0.0,0.0,299.79,131.25,0.0,0.0,0.0,0.0,362.38,0.0,0.0
171700B,Mt. Sinai Annen 6-8fl Sterile,0.0,0.0,519.55,0.0,0.0,0.0,0.0,0.0,357.18,498.48,0.0,0.0,0.0,1547.42,0.0,0.0,0.0
171900B,250 W. 57th St - ESRT Boiler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172200B,1141 Broadway Repair Wiring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.55,0.0,0.0
172300B,SGU Sensors - Study Hall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172400B,UBS - Ultra Sonic Flow Meters,0.0,2418.2,192.62,0.0,0.0,0.0,0.0,0.0,228.32,0.0,0.0,0.0,0.0,473.61,0.0,0.0,0.0
172500B,WPH-FCU Pump Power,0.0,0.0,1101.55,0.0,0.0,0.0,0.0,0.0,0.0,579.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172600B,Rudin 345 Park-C02 Sensors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172800B,"Alger 7 Hanover  27,28,29 Flrs",3534.04,9723.03,20328.01,936.79,0.0,0.0,4167.46,686.77,11716.98,25933.26,0.0,1117.8,0.0,23090.17,24822.01,1551.94,269.44
173000B,HSS Main Hospital - CEO Office,1767.02,0.0,883.1099999999999,0.0,0.0,0.0,733.23,264.9,1577.73,2879.48,0.0,0.0,0.0,937.49,1346.38,0.0,0.0
173200B,717 5th Ave- Chiller Replace,3450.89,3460.41,18351.09,205.62,0.0,0.0,4516.82,430.29,6160.98,6455.43,0.0,455.31,0.0,2885.46,9086.61,250.02,0.0
173400B,Nantum - 560 Lexington Ave.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3609.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173500B,Nantum - 40 E.52nd -cancelled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173700B,UBS Medical Suite-1285 6th Ave,0.0,611.56,1036.1200000000001,301.04,0.0,0.0,1194.55,264.9,0.0,1221.58,0.0,0.0,0.0,474.16,0.0,0.0,0.0
173800B,FuseFX 32 Old Slip 17th FL,0.0,0.0,0.0,0.0,1214.99,0.8178937500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173900B,Rock Center BMS Upgrade-30Rock,90773.88,1094.84,8490.98,550.13,19496.82,0.0,43122.86,50978.65,157535.49,118965.46,958.63,905.66,0.0,211491.55,5111.44,0.0,22450.26
174100B,SGU-Additional Sensors 4-23-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174200B,Manhattan School Of Music,0.0,0.0,0.0,0.0,0.0,0.0,3270.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174400B,CBRE 1500 Broadway 33rd FL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.62,702.45,0.0,0.0,0.0,332.58,237.32,0.0,0.0
174500B,HSS 9th Floor Pharmacy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.37,0.0,123.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174700B,Jefferson Ferry-Building Exp,0.0,0.0,70.48,0.0,0.0,0.0,2616.87,0.0,0.0,27213.71,0.0,0.0,0.0,14739.72,63229.36,0.0,0.0
174800B,11 West 42nd St - Damper integ,0.0,3843.52,0.0,0.0,0.0,0.0,0.0,0.0,217.97,703.12,0.0,0.0,0.0,1420.83,0.0,225.35,0.0
174900B,345 Park -stats with occupancy,0.0,0.0,2191.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.2,0.0,0.0
175000B,Mt. Sinai Atran- Room Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175100B,80 Pine Street-17th FL,0.0,826.24,1088.7,0.0,0.0,0.0,977.18,0.0,337.52,2557.85,0.0,0.0,0.0,1638.96,1555.45,0.0,0.0
175200B,SGU- Clinical Skills Sensors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175300B,537 Columbia Street - Amazon,0.0,0.0,145.63,0.0,0.0,0.0,2073.61,163.11,0.0,20211.17,0.0,0.0,0.0,4465.46,48600.36,0.0,0.0
175400B,Mt. Sinai Annenberg - 15th FL,1820.15,3238.1,5996.1,205.62,0.0,0.0,1775.44,181.49,723.95,13878.44,0.0,477.49,0.0,5485.89,0.0,3000.24,0.0
175500B,Lactalis 80 Pine St. 35th FL,0.0,0.0,6652.33,276.77,0.0,0.0,2451.24,0.0,592.0,3717.44,0.0,0.0,0.0,2768.92,1005.02,0.0,0.0
175600B,74 Trinity-4th fl,0.0,0.0,29.56,0.0,0.0,0.0,376.61,0.0,0.0,347.32,0.0,0.0,0.0,320.46,320.46,0.0,0.0
175700B,74 Trinity-FPB-6-2 Startup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175800B,SGU-Replacement Touchscreens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175900B,Moinion Group 17 Battery Place,3561.06,2203.98,1984.1399999999999,205.62,0.0,0.0,1028.13,132.45,2144.25,3945.16,0.0,0.0,0.0,7384.19,444.14,0.0,0.0
176000B,HSC Building Mgmt system rpcmt,1767.02,12853.61,638.46,661.01,203.2,0.0,1854.67,648.24,13795.61,17068.68,0.0,841.74,0.0,9815.75,17604.18,0.0,1347.2
176100B,Solar Capital - 3rd & 6th flrs,6556.13,7353.93,8639.210000000001,913.73,0.0,0.0,655.53,1354.97,3660.31,7168.1,0.0,0.0,0.0,4150.93,0.0,0.0,538.88
176200B,LIUTemp Snsrs for Cold Storage,0.0,0.0,28.78,0.0,0.0,0.0,376.61,0.0,351.87,970.42,0.0,0.0,0.0,137.23,454.06,0.0,0.0
176300B,Onsite labor - Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7552.53,6228.48,0.0,0.0,0.0,2759.3,0.0,1643.67,2361.54
176400B,SGU Modica & Taylor Halls BMS,3534.04,9751.39,5894.31,1277.42,0.0,0.0,1090.06,1549.78,0.0,750.89,0.0,0.0,0.0,736.44,0.0,0.0,0.0
176600B,SGU- Additional Sensors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176700B,641 Lex- Outside Temp and,0.0,0.0,134.75,0.0,0.0,0.0,0.0,0.0,0.0,82.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176800B,80 Pine - CV to VAV Conversion,12792.01,11474.99,16784.61,4582.74,10248.22,0.0,0.0,0.0,31491.57,16395.04,0.0,0.0,0.0,6006.98,2728.85,0.0,0.0
176900B,1 Rockefeller - 17th & 24th f,596.36,6222.58,1952.28,102.81,0.0,0.0,442.06,44.15,3543.4,4334.11,0.0,372.6,0.0,754.53,5305.68,0.0,0.0
177000B,281 5th Avenue - Retail,0.0,0.0,498.13,0.0,0.0,0.0,620.34,0.0,0.0,1841.21,0.0,0.0,0.0,897.37,3017.4,0.0,0.0
177100B,NPR - 19th floor,1829.04,8230.880000000001,6932.629999999999,163.26,0.0,0.0,3389.81,817.55,5382.52,8075.03,0.0,761.88,0.0,2127.19,4428.59,3799.01,0.0
177200B,770 Lex- CT Bypass Valve,0.0,0.0,2874.44,0.0,0.0,0.0,53.05,0.0,176.29,340.14,0.0,0.0,0.0,0.0,376.88,0.0,0.0
177300B,885 3rd Ave 27th Fl Demo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177400B,HSS- MRI E Renovation,1820.15,556.7,154.48,0.0,0.0,0.0,1090.06,272.52,1470.5,3679.55,0.0,0.0,0.0,2007.59,1229.56,0.0,0.0
177500B,SGU Additional Sensors 6-30-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177600B,Wells Fargo BMS,0.0,0.0,1987.88,0.0,0.0,0.0,402.9,0.0,0.0,2898.12,0.0,0.0,0.0,832.57,3526.17,0.0,0.0
177700B,Mellon Foundation 14 & 15 flrs,0.0,715.31,0.0,0.0,0.0,0.0,54.61,0.0,926.73,347.92,0.0,0.0,0.0,0.0,259.11,0.0,0.0
177800B,Giorgio Armani Infrastructure,3387.65,22205.06,22885.89,948.95,0.0,0.0,4526.74,873.35,4072.67,7611.46,0.0,2782.43,0.0,9470.04,20081.44,-1458.77,538.88
177900B,1270 AOA- 19th and 21st Floors,0.0,1539.17,470.08,86.98,0.0,0.0,424.64,0.0,2461.93,558.0,0.0,0.0,0.0,0.0,2123.49,0.0,0.0
178000B,335 Madison - Phases 3 & 4,1740.91,5898.91,18240.93,514.05,0.0,0.0,4919.31,538.27,10974.12,20304.72,0.0,0.0,0.0,25559.34,10405.51,0.0,0.0
178100B,Andaz Hotel - Starbucks,0.0,0.0,0.0,0.0,0.0,0.0,561.68,0.0,274.95,1161.94,0.0,0.0,0.0,840.52,199.36,0.0,202.08
178200B,American Realty 26th  fl Demo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.58,0.0,0.0,0.0,0.0,117.77,0.0,0.0
178300B,Lightyear Capital - 22nd fl,0.0,280.41,1092.73,0.0,0.0,0.0,664.64,0.0,229.55,819.8,0.0,0.0,0.0,0.0,592.08,0.0,0.0
178400B,Paramount Group - 6th fl,0.0,1554.75,235.88,102.81,0.0,0.0,0.0,132.45,337.52,2781.09,0.0,0.0,0.0,0.0,1063.62,0.0,0.0
178500B,American Realty - 6th fl,0.0,4951.68,0.0,0.0,0.0,0.0,571.12,0.0,1472.45,2546.47,0.0,0.0,0.0,0.0,2523.57,0.0,0.0
178600B,Lippincott - 20th fl,0.0,1761.36,1068.49,0.0,0.0,0.0,664.63,0.0,0.0,730.84,0.0,0.0,0.0,0.0,201.82,0.0,0.0
178700B,Kettle Contactor Connection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.66,0.0,0.0,0.0,0.0,0.0,330.62,0.0,0.0
178800B,Public Hotel - Monitoring,0.0,0.0,323.11,0.0,0.0,0.0,0.0,0.0,0.0,645.75,0.0,0.0,0.0,0.0,320.46,0.0,0.0
178900B,HSSPavillion chiller 2 upgrade,0.0,1407.86,0.0,94.43,0.0,0.0,280.83,0.0,611.05,666.12,0.0,0.0,0.0,676.01,640.92,0.0,0.0
179000B,UBS - Studio units - 8th fl,0.0,0.0,571.06,0.0,0.0,0.0,280.83,0.0,528.77,1660.31,0.0,0.0,0.0,0.0,0.0,0.0,269.44
179100B,SGU - replacement parts,0.0,953.99,698.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179200B,Norton Rose Fulbright,2566.48,1926.18,9175.97,450.73,0.0,0.0,1325.97,245.62,1997.46,8533.05,0.0,0.0,0.0,1292.16,6340.76,0.0,0.0
179300B,Simpson Thatcher Flrs 24 & 25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179500B,Vanbarton - 10th fl,0.0,4707.7,1018.95,102.81,0.0,0.0,0.0,215.17,1462.26,1303.11,0.0,0.0,0.0,1366.35,519.82,0.0,0.0
179600B,J Taylor Finley Middle School,0.0,0.0,3893.88,82.68,0.0,0.0,2246.72,88.3,763.46,0.0,0.0,0.0,0.0,211.03,1780.8,0.0,0.0
179700B,Publicis  - 16th Fl,1280.46,3878.93,8216.66,0.0,0.0,0.0,1052.37,0.0,732.42,2503.77,0.0,245.22,0.0,0.0,1825.21,0.0,0.0
